Capacity,Voltage
99.94110718492344, 3.145812227165695
99.94110718492344, 3.1214261137025283
99.94110718492344, 3.087895207690674
99.94110718492344, 3.069605622593299
99.82332155477032, 3.0452230995473086
99.88221436984688, 3.017786926692658
100, 2.999493751178106
99.82332155477032, 2.959871702426225
99.82332155477032, 2.935485588963058
99.76442873969376, 2.9141495348913753
99.76442873969376, 2.8867151572453125
99.82332155477032, 2.8592789843906616
99.7055359246172, 2.8227034046130877
99.7055359246172, 2.7861242344183377
99.64664310954063, 2.752595123615072
99.46996466431095, 2.7221178674118782
99.2343934040047, 2.6977389347830645
99.2343934040047, 2.685545878051481
98.99882214369848, 2.6581186812397712
98.76325088339223, 2.6428845411596456
98.52767962308599, 2.6246021368966233
98.29210836277974, 2.609367996816497
98.0565371024735, 2.5880373283705795
97.70318021201413, 2.5636619861589423
97.23203769140164, 2.548435026913169
96.4075382803298, 2.533218838918926
95.75971731448763, 2.5362868503962925
95.3474676089517, 2.5362994168564104
94.87632508833923, 2.527168985976429
94.40518256772674, 2.52413508346224
93.75736160188457, 2.518058302390919
93.2862190812721, 2.5150243998767294
92.226148409894, 2.5120084494484223
92.75618374558303, 2.51808882093692
91.7550058892815, 2.512022811117129
91.1660777385159, 2.508992499020116
90.63604240282686, 2.505960391714514
90.04711425206125, 2.502930079617501
89.34040047114252, 2.496855093754769
88.81036513545348, 2.496871250632063
88.28032979976443, 2.4907908791435664
87.80918727915194, 2.4908052408122723
87.45583038869258, 2.490816012063802
86.98468786808009, 2.4908303737325084
86.33686690223793, 2.4908501210269796
85.86572438162544, 2.4908644826956854
85.33568904593639, 2.49088063957298
84.80565371024736, 2.4969933248160663
84.27561837455829, 2.497009481693361
83.9811542991755, 2.497018457736302
83.39222614840989, 2.4970364098221847
83.03886925795052, 2.4939989168908188
82.44994110718493, 2.497065133159597
81.91990577149588, 2.5001295542197877
81.1542991755006, 2.494056363565644
80.44758539458186, 2.494077906068703
80.03533568904594, 2.4940904725288213
79.62308598351001, 2.497151303171835
79.15194346289752, 2.494117400657645
78.68080094228503, 2.4941317623263517
78.150765606596, 2.49109965502075
77.73851590106007, 2.488063957297972
77.20848056537102, 2.4880801141752666
76.85512367491165, 2.4880908854267965
76.2073027090695, 2.488110632721267
75.67726737338045, 2.4911750537814576
74.79387514723203, 2.4912019819102817
74.263839811543, 2.4851216104217846
73.7926972909305, 2.485135972090491
73.08598351001177, 2.48515751459355
72.55594817432274, 2.482125407287949
71.96702002355713, 2.482143359373832
71.08362779740872, 2.4821702875026554
70.25912838633687, 2.4791471562399954
69.84687868080093, 2.48220798688301
69.43462897526501, 2.4822205533431276
68.8457008244994, 2.476141977063219
68.13898704358067, 2.473115255383382
67.60895170789163, 2.4731314122606767
66.78445229681978, 2.4731565451809123
66.43109540636041, 2.4670707880666507
65.7243816254417, 2.4640440663868137
65.07656065959952, 2.467112077864181
64.60541813898703, 2.467126439532887
63.95759717314487, 2.467146186827358
63.427561837455826, 2.4641140795217567
62.485276796230856, 2.467191067042065
62.01413427561837, 2.467205428710771
61.3663133097762, 2.4672251760052424
61.0718492343934, 2.461137623682392
60.24734982332155, 2.461162756602628
59.658421672555946, 2.455084180322719
59.18727915194346, 2.4520502778085294
58.716136631330976, 2.4520646394772356
58.24499411071849, 2.4520790011459415
57.773851590106005, 2.449045098631752
57.184923439340395, 2.446014786534739
56.772673733804474, 2.449075617177753
56.242638398115425, 2.4521400382379435
55.59481743227325, 2.4460632571666228
54.94699646643109, 2.4460830044610935
54.475853945818606, 2.4460973661297998
53.71024734982332, 2.4430724396585517
53.12131919905771, 2.4400421275615383
52.17903415783273, 2.440070850898951
51.531213191990574, 2.4370423340105263
51.001177856301524, 2.434010226704925
50.35335689045935, 2.4248851814507084
49.941107184923425, 2.4218494837279305
49.35217903415783, 2.4188191716309175
48.704358068315656, 2.4188389189253883
47.93875147232038, 2.41581399245414
47.34982332155475, 2.415831944540023
46.87868080094228, 2.415846306208729
46.34864546525324, 2.4158624630860235
45.81861012956418, 2.418926884146214
45.3474676089517, 2.4189412458149206
44.81743227326265, 2.4159091385093188
44.34628975265018, 2.4128752359951293
43.875147232037676, 2.400696540932252
43.050647820965835, 2.397673409669592
42.63839811542991, 2.400734240312606
42.16725559481743, 2.400748601981312
41.81389870435807, 2.3946628448670504
41.34275618374558, 2.394677206535756
40.69493521790341, 2.38555216128154
40.28268551236749, 2.3855647277416576
39.63486454652532, 2.379487946670337
38.810365135453466, 2.379513079590573
38.39811542991754, 2.382573910233587
37.75029446407537, 2.3825936575280577
37.27915194346289, 2.376511490830972
36.74911660777386, 2.3795759118911626
36.16018845700823, 2.3795938639770453
35.68904593639576, 2.376559961462856
35.27679623085983, 2.3765725279229737
34.80565371024734, 2.37658688959168
34.45229681978799, 2.370501132477418
34.04004711425205, 2.3674654347546404
33.51001177856301, 2.3644333274490386
33.03886925795052, 2.3613994249348496
32.50883392226147, 2.355319053446352
32.096584216725546, 2.3553316199064698
31.62544169611307, 2.3492494532093846
30.800942285041216, 2.3492745861296207
30.212014134275606, 2.3462442740326073
29.85865724381624, 2.343206781101241
29.269729093050643, 2.337128204821332
28.916372202591276, 2.33104244770707
28.327444051825665, 2.334108663975849
27.73851590106007, 2.3371748802446275
27.26737338044758, 2.331092713547542
26.61955241460541, 2.331112460842013
26.266195524146042, 2.3280749679106467
25.912838633686675, 2.325037474979281
25.500588928150762, 2.3250500414393986
24.91166077738515, 2.328116257708177
24.499411071849224, 2.3220322958025035
24.087161366313296, 2.31594833389683
23.61601884570082, 2.3159626955655357
22.732626619552406, 2.3220861520601517
22.320376914016492, 2.3038091334228943
21.61366313309776, 2.303830675925954
21.08362779740871, 2.303846832803248
20.55359246171966, 2.297766461314751
19.96466431095405, 2.288639620851946
19.25795053003533, 2.2886611633550054
18.66902237926972, 2.276486058709305
18.021201413427548, 2.2734575418208802
17.491166077738512, 2.2704254345152792
16.961130742049463, 2.267393327209678
16.372202591283852, 2.2613147509297686
15.783274440518241, 2.2582844388327556
14.9587750294464, 2.2583095717529913
14.42873969375735, 2.2491809360815984
13.722025912838632, 2.2492024785846576
13.250883392226143, 2.2400720477046763
12.661955241460532, 2.2339934714247676
12.131919905771497, 2.2340096283020623
11.660777385159008, 2.224879197422081
11.130742049469958, 2.2157505617506876
10.600706713780909, 2.20967019026219
10.011778563015298, 2.2066398781651775
9.36395759717314, 2.1883700403622734
8.83392226148409, 2.1761931405079844
8.244994110718494, 2.164018035862284
7.773851590105991, 2.1579358691651986
7.0082449941107114, 2.1457661501452625
6.595995288574784, 2.130537395690901
6.124852767962295, 2.1122621722622323
5.712603062426382, 2.103129946173663
5.241460541813893, 2.081806458562098
4.6525323910482825, 2.066583089733502
4.004711425206111, 2.0513615161134933
3.533568904593622, 2.0361345568677205
3.18021201413427, 2.011759214656083
2.8268551236749033, 1.990432136627342
2.2968197879858536, 1.959965651675678
1.8256772673733792, 1.9386421640641132
1.5312131919905738, 1.911216762460992
1.1778563015312074, 1.8868414202493546
0.883392226148402, 1.865512547012025
0.6478209658421576, 1.8380853502003156
0.2944640753828054, 1.8106617438057824
0, 1.7893328705684528
-0.23557126030625852, 1.7619056737567436
-0.41224970553592755, 1.7314284175535497
-0.6478209658421719, 1.6979046923760484
-0.8833922261484162, 1.6704774955643389
-1.0011778563015383, 1.6369501799696615
-1.1778563015312216, 1.600376395400676
-1.531213191990588, 1.5546632039087673
-1.8845700824499545, 1.5241913333313386
-2.0023557126030624, 1.4937122819195565
-2.120141342756199, 1.4754262872393586
-2.2379269729093068, 1.4449472358275766
-2.296819787985868, 1.420562917572998
-2.4734982332155653, 1.3931339255527
-2.6501766784452343, 1.3748497260810897
-2.6501766784452343, 1.3565601409837145
-2.6501766784452343, 1.3230292349718602
-2.9446407538280397, 1.3047486259174268
-2.8857479387514786, 1.2742641888798798
-3.180212014134298, 1.2407422589109673
-3.239104829210845, 1.2133096764734925
-3.297997644287406, 1.19197362240181
-3.4157832744405283, 1.1645428351729237
-3.4157832744405283, 1.1432049858926527
-3.3568904593639672, 1.10967228467221
-3.3568904593639672, 1.0852861712090434
-3.5335689045936363, 1.027374537359787
-3.5924617196702116, 1.0182315400196877
-3.828032979976456, 0.9847078148421864
-3.828032979976456, 0.9542251730132278
-3.769140164899895, 0.9206924717927856
-3.828032979976456, 0.8780185684408317
-4.004711425206139, 0.8475413122376381
-3.8869257950530027, 0.8048620232599197
-4.004711425206139, 0.7743829718481376
-4.181389870435808, 0.7286643947304645
-4.240282685512369, 0.6951352839271987
-4.240282685512369, 0.6737974346469278
-4.358068315665506, 0.64027011905225
